"SubjectTrainData" "yTrainData" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "angle(tBodyAccMean,gravity)" "angle(tBodyAccJerkMean),gravityMean)" "angle(tBodyGyroMean,gravityMean)" "angle(tBodyGyroJerkMean,gravityMean)" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)"
"49" 9 1 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
"50" 9 2 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
"51" 9 3 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
"52" 9 4 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
"53" 9 5 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
"54" 9 6 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
"55" 10 1 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
"56" 10 2 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
"57" 10 3 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
"58" 10 4 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
"59" 10 5 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
"60" 10 6 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
"61" 11 1 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
"62" 11 2 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
"63" 11 3 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
